5.088377075522228232e-02,1.071237279057311170e-03,1.231922870915907846e-02,3.749330476700589096e-03,4.820567755757900266e-03,1.071237279057311170e-03,5.356186395286555851e-04,8.569898232458489362e-03,3.749330476700589096e-03,2.678093197643277926e-03,4.445634708087841530e-02,1.017675415104445612e-02,2.088912694161756956e-02,9.641135511515800532e-03,5.891805034815211436e-03,1.606855918585966755e-03,3.213711837171933511e-03,3.213711837171933511e-03,3.749330476700589096e-03,3.749330476700589096e-03,5.891805034815211436e-03
nan,1.272871917263325436e-02,2.267303102625298217e-02,5.966587112171837549e-03,1.073985680190930707e-02,9.546539379474940773e-03,2.784407319013524392e-03,4.375497215592680754e-03,5.568814638027048784e-03,7.557677008750994345e-03,3.500397772474144603e-02,5.966587112171837549e-03,3.023070803500397738e-02,2.267303102625298217e-02,1.988862370723945994e-03,4.375497215592680754e-03,1.153540175019888633e-02,2.386634844868735193e-03,3.579952267303102790e-03,1.750198886237072302e-02,nan
4.500642948992713416e-03,6.642382686950932397e-03,1.542746946646668046e-02,3.642596957360188636e-03,1.328476537390186479e-02,4.071137775873152030e-03,1.285622455538890183e-03,7.928005142489822146e-03,5.142489822155560733e-03,3.214056138847225241e-03,4.071137775873152204e-02,7.928005142489822146e-03,2.185558174416113095e-02,1.371330619241482689e-02,5.141388174807197571e-03,1.713796058269066074e-03,4.070265638389031736e-03,4.498714652956298417e-03,4.070265638389031736e-03,9.211653813196229307e-03,4.712939160239931757e-03
nan,nan,2.443280977312390842e-02,6.980802792321117063e-03,1.570680628272251231e-02,1.337987201861547473e-02,1.163467132053519438e-03,1.122745782431646272e-01,5.817335660267597408e-03,6.399069226294356802e-03,4.188481675392670411e-02,5.817335660267597408e-03,3.025014543339150583e-02,2.792321116928446825e-02,2.326934264107038876e-03,4.653868528214077753e-03,9.889470622454914900e-03,2.908667830133798704e-03,4.072134962187318359e-03,nan,nan
nan,nan,nan,5.105513955071477525e-03,1.361470388019060500e-02,1.429543907420013568e-02,3.744043567052416591e-03,1.327433628318584052e-02,8.509189925119129208e-03,6.807351940095302499e-03,5.105513955071477178e-02,7.828454731109598524e-03,4.186521443158611189e-02,3.267528931245745200e-02,3.744043567052416591e-03,5.786249149081007341e-03,2.042205582028591010e-02,7.488087134104833183e-03,nan,nan,nan
nan,nan,nan,nan,nan,4.071458246780224055e-02,3.323639385126713700e-03,6.647278770253427400e-03,5.816368923971748650e-03,4.570004154549231826e-03,5.151641046946406344e-02,2.492729538845035384e-03,6.481096800997092344e-02,4.653095139177398920e-02,2.949729954299958393e-02,6.231823847112588459e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,4.709576138147566343e-03,1.273329844758416124e-02,6.453863596720739448e-03,4.884004884004884001e-03,5.564276992848421477e-02,4.884004884004884001e-03,6.453863596720739448e-02,5.756148613291470206e-02,8.198151055293912554e-03,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.701631701631701951e-03,1.174242424242424310e-01,6.410256410256410034e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,9.287925696594426933e-03,6.965944272445820200e-03,6.191950464396285200e-03,5.843653250773993973e-02,6.189555125725338357e-03,4.332688588007736763e-02,5.493230174081237954e-02,nan,nan,nan,nan,nan,nan,nan
